30000
3.25 , 1467, 8119
1.75 , 1467, 26977
4.5 , 1467, 23922
10.25 , 1467, 29290
45.25 , 1467, 1467
11.75 , 1468, 16616
3.25 , 1468, 9673
25 , 1468, 1468
11.5 , 1469, 2305
11.5 , 1469, 5355
33 , 1469, 1469
6.5 , 1470, 21449
3 , 1470, 8416
4.75 , 1470, 20186
7.5 , 1470, 187
31.75 , 1470, 1470
4.75 , 1471, 9406
1.75 , 1471, 1852
2.5 , 1471, 17855
8.25 , 1471, 27564
1.25 , 1471, 3362
9.75 , 1471, 6665
5.25 , 1471, 12901
5.25 , 1471, 20067
4.5 , 1471, 24516
8.25 , 1471, 2646
10 , 1471, 4610
71.5 , 1471, 1471
0.75 , 1472, 23769
10.75 , 1472, 1472
7.5 , 1473, 9573
7.5 , 1473, 25478
4 , 1473, 13315
10.5 , 1473, 20187
4 , 1473, 10556
43.5 , 1473, 1473
7.75 , 1474, 26609
3.5 , 1474, 11912
11.25 , 1474, 859
5.75 , 1474, 21875
7.25 , 1474, 25920
45.5 , 1474, 1474
12.25 , 1475, 8933
5.25 , 1475, 16224
9.25 , 1475, 2017
10.75 , 1475, 19396
6.75 , 1475, 3038
11.5 , 1475, 18253
5.25 , 1475, 20891
4.75 , 1475, 1345
7.75 , 1475, 28896
4 , 1475, 6933
10.5 , 1475, 1223
98 , 1475, 1475
9.75 , 1476, 25477
1 , 1476, 9872
5.5 , 1476, 14308
11 , 1476, 2182
1 , 1476, 21424
12 , 1476, 1391
9.25 , 1476, 12697
4.25 , 1476, 20877
0.25 , 1476, 541
64 , 1476, 1476
12.25 , 1477, 23158
7.75 , 1477, 4578
1.5 , 1477, 21943
8.75 , 1477, 674
6.5 , 1477, 530
7 , 1477, 24162
10.75 , 1477, 84
5 , 1477, 9309
2.5 , 1477, 6708
5.75 , 1477, 1459
77.75 , 1477, 1477
12.25 , 1478, 21771
10.75 , 1478, 18063
4.5 , 1478, 7808
2.75 , 1478, 14087
8.25 , 1478, 5581
4.5 , 1478, 14748
10.25 , 1478, 25087
3.25 , 1478, 2285
6.75 , 1478, 18113
73.25 , 1478, 1478
0.75 , 1479, 23316
10.75 , 1479, 10541
2.75 , 1479, 11553
9.5 , 1479, 22242
3.5 , 1479, 25288
6.25 , 1479, 17239
3.25 , 1479, 3670
46.75 , 1479, 1479
6 , 1480, 12143
12 , 1480, 29929
8 , 1480, 28493
0.25 , 1480, 8929
12 , 1480, 17001
9.25 , 1480, 9362
57.5 , 1480, 1480
9.5 , 1481, 29155
4.25 , 1481, 14139
23.75 , 1481, 1481
4.25 , 1482, 10520
12.25 , 1482, 1596
8 , 1482, 15476
10.5 , 1482, 18563
7 , 1482, 21127
4.75 , 1482, 21064
56.75 , 1482, 1482
12.25 , 1483, 9050
3.75 , 1483, 28410
4 , 1483, 16899
3.5 , 1483, 6009
7.75 , 1483, 9335
5.25 , 1483, 22661
6.5 , 1483, 23968
8.25 , 1483, 2119
11 , 1483, 15791
11.5 , 1483, 21294
2.5 , 1483, 19636
11.25 , 1483, 5965
97.5 , 1483, 1483
12 , 1484, 21355
22 , 1484, 1484
5.75 , 1485, 26532
10 , 1485, 26201
0.25 , 1485, 17899
26 , 1485, 1485
7 , 1486, 10008
9 , 1486, 950
5.25 , 1486, 12272
4.25 , 1486, 3617
6.25 , 1486, 24219
7.75 , 1486, 28593
11.25 , 1486, 790
60.75 , 1486, 1486
6 , 1487, 657
10.75 , 1487, 13517
1.75 , 1487, 14726
3 , 1487, 4173
4.75 , 1487, 17977
7.25 , 1487, 2615
43.5 , 1487, 1487
8 , 1488, 9439
4.25 , 1488, 715
8.75 , 1488, 2841
10.25 , 1488, 5604
6.5 , 1488, 15897
47.75 , 1488, 1488
4.75 , 1489, 11861
12 , 1489, 5127
1 , 1489, 18002
10 , 1489, 9379
9.25 , 1489, 29505
1.75 , 1489, 27947
7.75 , 1489, 15858
8.75 , 1489, 27519
6.5 , 1489, 14046
12.25 , 1489, 29827
84 , 1489, 1489
1 , 1490, 8108
9 , 1490, 18885
12.25 , 1490, 19962
11.75 , 1490, 12896
7 , 1490, 11097
11 , 1490, 2371
2.75 , 1490, 2165
9 , 1490, 28343
6 , 1490, 2366
79.75 , 1490, 1490
4 , 1491, 17523
7.75 , 1491, 1487
12 , 1491, 17168
10.75 , 1491, 18416
7.5 , 1491, 18098
52 , 1491, 1491
8.25 , 1492, 29189
18.25 , 1492, 1492
9.5 , 1493, 4877
0.75 , 1493, 25737
11.5 , 1493, 3652
5.25 , 1493, 22229
11.25 , 1493, 27636
1 , 1493, 25846
3.75 , 1493, 16044
2.5 , 1493, 2390
7.75 , 1493, 10117
10.5 , 1493, 22524
1.5 , 1493, 24121
6 , 1493, 17287
81.25 , 1493, 1493
5.5 , 1494, 2090
9.75 , 1494, 24637
8.25 , 1494, 166
11 , 1494, 17525
44.5 , 1494, 1494
8.75 , 1495, 313
0.25 , 1495, 10097
7.75 , 1495, 611
0.25 , 1495, 20033
10 , 1495, 7100
8 , 1495, 16355
7.5 , 1495, 3350
10.75 , 1495, 1199
1.25 , 1495, 20242
11.25 , 1495, 29939
75.75 , 1495, 1495
6.75 , 1496, 27669
0.5 , 1496, 23258
4.75 , 1496, 20812
10 , 1496, 27538
6.25 , 1496, 10625
38.25 , 1496, 1496
4.75 , 1497, 9122
14.75 , 1497, 1497
6.5 , 1498, 20768
2 , 1498, 14250
1.75 , 1498, 9569
0.75 , 1498, 27335
5 , 1498, 6531
12.25 , 1498, 5688
38.25 , 1498, 1498
2.75 , 1499, 2238
8.75 , 1499, 9184
4.5 , 1499, 21170
4.75 , 1499, 5205
12.25 , 1499, 7727
5.75 , 1499, 11061
3.75 , 1499, 7189
8 , 1499, 13753
12.25 , 1499, 22672
5.5 , 1499, 8076
3.25 , 1499, 3004
8.75 , 1499, 18909
90.25 , 1499, 1499
8.25 , 1500, 12573
18.25 , 1500, 1500
1.75 , 1501, 7412
10.75 , 1501, 7718
3.5 , 1501, 23307
4.75 , 1501, 15547
30.75 , 1501, 1501
1 , 1502, 9529
10.5 , 1502, 22494
12 , 1502, 11830
5 , 1502, 17583
9.25 , 1502, 26051
5.75 , 1502, 28559
1.5 , 1502, 3819
6 , 1502, 17540
1.25 , 1502, 2953
7.75 , 1502, 431
4 , 1502, 18776
74 , 1502, 1502
6.75 , 1503, 16626
3.5 , 1503, 6044
7.5 , 1503, 57
2.25 , 1503, 23593
11.25 , 1503, 2480
5 , 1503, 1441
2.5 , 1503, 2721
2.25 , 1503, 19195
10.25 , 1503, 8030
4.75 , 1503, 27288
9.75 , 1503, 18932
8.25 , 1503, 15705
84 , 1503, 1503
11.75 , 1504, 7907
5.5 , 1504, 27679
1 , 1504, 5693
2 , 1504, 900
0.5 , 1504, 21037
9 , 1504, 14776
3.75 , 1504, 6794
43.5 , 1504, 1504
0.5 , 1505, 21214
10.5 , 1505, 1505
5.25 , 1506, 13996
2.75 , 1506, 2088
9.25 , 1506, 6527
2.75 , 1506, 13455
9.75 , 1506, 5077
6.5 , 1506, 6936
4.75 , 1506, 257
4 , 1506, 11235
1.75 , 1506, 8609
9.75 , 1506, 2998
66.5 , 1506, 1506
8 , 1507, 6331
9.75 , 1507, 3802
10.5 , 1507, 16140
3.5 , 1507, 18197
11 , 1507, 16540
12.25 , 1507, 11736
1.5 , 1507, 14486
1.25 , 1507, 16056
10.75 , 1507, 16215
9.5 , 1507, 5666
88 , 1507, 1507
0.25 , 1508, 7877
2 , 1508, 26699
6.25 , 1508, 8418
12.25 , 1508, 25703
11.75 , 1508, 11425
0.75 , 1508, 22555
3 , 1508, 9464
4.5 , 1508, 10036
5.75 , 1508, 15926
56.5 , 1508, 1508
5 , 1509, 27545
9.5 , 1509, 15767
2 , 1509, 20862
7.25 , 1509, 22293
11.25 , 1509, 987
9.25 , 1509, 7554
1 , 1509, 15645
10.25 , 1509, 14548
4 , 1509, 20507
2.5 , 1509, 22208
7.75 , 1509, 15691
79.75 , 1509, 1509
1 , 1510, 2442
5 , 1510, 10294
11.5 , 1510, 2331
7.75 , 1510, 16681
2.75 , 1510, 2644
7.25 , 1510, 510
11.25 , 1510, 8354
11.5 , 1510, 1594
12 , 1510, 24018
1.75 , 1510, 13736
7 , 1510, 9255
88.75 , 1510, 1510
9.25 , 1511, 23270
5.75 , 1511, 24234
10.25 , 1511, 29807
10.5 , 1511, 5058
8.5 , 1511, 28921
8 , 1511, 1540
3.5 , 1511, 447
8.25 , 1511, 22348
11 , 1511, 16417
85 , 1511, 1511
5.25 , 1512, 25101
4.5 , 1512, 23995
9.75 , 1512, 15589
2.75 , 1512, 835
7.75 , 1512, 7285
40 , 1512, 1512
1.5 , 1513, 24839
12 , 1513, 1903
23.5 , 1513, 1513
9.75 , 1514, 1255
8.75 , 1514, 4336
5.25 , 1514, 6958
2.25 , 1514, 3345
3.5 , 1514, 7639
5.25 , 1514, 29625
8.5 , 1514, 25390
8.75 , 1514, 26037
8 , 1514, 27524
70 , 1514, 1514
10.5 , 1515, 2058
1 , 1515, 14119
5.25 , 1515, 10633
26.75 , 1515, 1515
7 , 1516, 14482
9.75 , 1516, 26277
2.25 , 1516, 14048
29 , 1516, 1516
6.75 , 1517, 16258
10.5 , 1517, 13447
7.75 , 1517, 21582
9 , 1517, 11842
44 , 1517, 1517
5.5 , 1518, 15316
0.25 , 1518, 17999
8 , 1518, 10318
1.25 , 1518, 12251
6.5 , 1518, 20091
8.5 , 1518, 28347
40 , 1518, 1518
7.5 , 1519, 17138
3.75 , 1519, 16220
2.75 , 1519, 16822
0.25 , 1519, 28300
24.25 , 1519, 1519
7.5 , 1520, 4219
12.25 , 1520, 24404
8.25 , 1520, 1224
5.25 , 1520, 15987
43.25 , 1520, 1520
0.25 , 1521, 20885
10.75 , 1521, 23860
8.75 , 1521, 20680
2.75 , 1521, 2110
6 , 1521, 885
38.5 , 1521, 1521
4.25 , 1522, 22117
7 , 1522, 7413
4.5 , 1522, 26612
7.75 , 1522, 19631
3.25 , 1522, 11725
1.75 , 1522, 23846
6.75 , 1522, 1408
11.25 , 1522, 25351
1 , 1522, 18623
5.75 , 1522, 8765
0.5 , 1522, 23653
2 , 1522, 13585
65.75 , 1522, 1522
5.75 , 1523, 12472
3 , 1523, 11926
5.25 , 1523, 5867
8.25 , 1523, 15428
9.75 , 1523, 4072
11 , 1523, 2787
4 , 1523, 796
0.5 , 1523, 29355
10.25 , 1523, 13746
11.5 , 1523, 11945
9.5 , 1523, 18740
88.75 , 1523, 1523
12 , 1524, 9060
4.25 , 1524, 27439
2.5 , 1524, 913
12 , 1524, 5191
5.5 , 1524, 2852
10 , 1524, 6059
10.5 , 1524, 680
0.25 , 1524, 12954
9.25 , 1524, 18609
10.25 , 1524, 13607
5.25 , 1524, 751
2.25 , 1524, 10297
94 , 1524, 1524
7.75 , 1525, 7526
2.75 , 1525, 5333
3.75 , 1525, 8668
1.5 , 1525, 20640
10.75 , 1525, 2179
10.75 , 1525, 29599
10 , 1525, 17864
2.5 , 1525, 23362
4.5 , 1525, 29082
64.25 , 1525, 1525
5.75 , 1526, 24225
4 , 1526, 20911
10.75 , 1526, 6149
2 , 1526, 17715
8.5 , 1526, 26538
4.5 , 1526, 29411
45.5 , 1526, 1526
7 , 1527, 5059
11.25 , 1527, 16606
28.25 , 1527, 1527
9.25 , 1528, 8140
6 , 1528, 3800
6.75 , 1528, 26876
32 , 1528, 1528
0.75 , 1529, 21813
10.75 , 1529, 1529
6.5 , 1530, 26671
1.75 , 1530, 24700
9 , 1530, 14666
3.5 , 1530, 28658
1.25 , 1530, 1445
11.5 , 1530, 9323
0.75 , 1530, 21351
5.75 , 1530, 20832
11 , 1530, 27487
0.25 , 1530, 25666
9.25 , 1530, 11989
11.5 , 1530, 22030
82 , 1530, 1530
8.25 , 1531, 27601
9.75 , 1531, 23330
28 , 1531, 1531
8.75 , 1532, 8378
0.75 , 1532, 17743
9.75 , 1532, 3857
8.5 , 1532, 19503
0.25 , 1532, 26207
7 , 1532, 12216
8.25 , 1532, 7019
3.75 , 1532, 26898
57 , 1532, 1532
7 , 1533, 16305
11 , 1533, 23974
3.5 , 1533, 27920
8.5 , 1533, 18552
11 , 1533, 6595
0.25 , 1533, 19894
11.25 , 1533, 26770
7.25 , 1533, 27793
5.75 , 1533, 18761
0.25 , 1533, 17227
75.75 , 1533, 1533
12 , 1534, 2106
4.75 , 1534, 22929
8.5 , 1534, 21791
35.25 , 1534, 1534
9.5 , 1535, 25868
9.25 , 1535, 14450
12 , 1535, 15411
3.5 , 1535, 20672
2.25 , 1535, 27491
8 , 1535, 26219
5.25 , 1535, 8241
10 , 1535, 18128
12 , 1535, 24319
9.5 , 1535, 18041
2.5 , 1535, 14029
93.75 , 1535, 1535
11 , 1536, 13203
5.25 , 1536, 26450
26.25 , 1536, 1536
2.75 , 1537, 19618
12.75 , 1537, 1537
11.75 , 1538, 11595
2.5 , 1538, 3955
6.75 , 1538, 10516
10 , 1538, 29778
8 , 1538, 4981
12 , 1538, 27006
9.75 , 1538, 13502
7.75 , 1538, 8922
3 , 1538, 21014
81.5 , 1538, 1538
8 , 1539, 4581
18 , 1539, 1539
12 , 1540, 1296
5.75 , 1540, 6636
27.75 , 1540, 1540
4.75 , 1541, 12671
4 , 1541, 21631
6.25 , 1541, 3468
7.75 , 1541, 1265
12 , 1541, 28677
4 , 1541, 17219
48.75 , 1541, 1541
8.25 , 1542, 22776
6.25 , 1542, 21876
1.75 , 1542, 26753
26.25 , 1542, 1542
10.75 , 1543, 4306
8.75 , 1543, 14304
7.75 , 1543, 20932
9.75 , 1543, 18638
8.75 , 1543, 1467
4 , 1543, 2530
10.5 , 1543, 23381
11.5 , 1543, 22607
0.5 , 1543, 1776
12 , 1543, 16903
11.75 , 1543, 828
106 , 1543, 1543
5 , 1544, 19446
4 , 1544, 2128
0.25 , 1544, 2339
8 , 1544, 3245
10 , 1544, 26273
10.25 , 1544, 20940
3.5 , 1544, 6937
7.75 , 1544, 17477
58.75 , 1544, 1544
10.5 , 1545, 13994
5.5 , 1545, 27936
6 , 1545, 22078
11.25 , 1545, 1035
7.5 , 1545, 1551
2.5 , 1545, 20459
6.5 , 1545, 553
8.25 , 1545, 1974
12.25 , 1545, 17794
2.5 , 1545, 29025
1.25 , 1545, 29752
0.25 , 1545, 24693
84.25 , 1545, 1545
8.75 , 1546, 1290
2.25 , 1546, 15047
2.25 , 1546, 25946
1 , 1546, 3432
10.5 , 1546, 25697
10.5 , 1546, 18426
3.25 , 1546, 19060
48.5 , 1546, 1546
4 , 1547, 11797
11.25 , 1547, 85
11 , 1547, 697
0.5 , 1547, 7916
5.25 , 1547, 26148
2 , 1547, 11880
44 , 1547, 1547
0.75 , 1548, 19734
9.25 , 1548, 15968
1.5 , 1548, 23314
1 , 1548, 13679
6.25 , 1548, 7704
1.25 , 1548, 6432
4.25 , 1548, 3250
3.25 , 1548, 2246
11.25 , 1548, 5660
48.75 , 1548, 1548
0.5 , 1549, 14512
11.5 , 1549, 2167
2.75 , 1549, 13514
2.5 , 1549, 1375
11 , 1549, 5191
6.5 , 1549, 11244
4.5 , 1549, 1918
6 , 1549, 438
2.5 , 1549, 13651
11.25 , 1549, 22861
8 , 1549, 1447
0.75 , 1549, 22279
77.75 , 1549, 1549
10.75 , 1550, 11250
20.75 , 1550, 1550
0.25 , 1551, 9195
9.5 , 1551, 13168
19.75 , 1551, 1551
10.25 , 1552, 18381
9.5 , 1552, 21370
1.25 , 1552, 28347
11.25 , 1552, 13847
7.5 , 1552, 7576
3 , 1552, 26355
7.75 , 1552, 6663
1.75 , 1552, 6750
10.75 , 1552, 28371
73 , 1552, 1552
1.75 , 1553, 8738
0.5 , 1553, 10883
7.75 , 1553, 1223
6 , 1553, 420
3.75 , 1553, 17602
4 , 1553, 20422
1.5 , 1553, 7631
4.75 , 1553, 1707
11.75 , 1553, 25077
51.75 , 1553, 1553
6.25 , 1554, 12304
0.25 , 1554, 24592
11.25 , 1554, 16843
2 , 1554, 28081
10.25 , 1554, 742
8.25 , 1554, 13331
0.75 , 1554, 10795
5.5 , 1554, 18769
11.75 , 1554, 19729
66.25 , 1554, 1554
7.5 , 1555, 27095
7 , 1555, 6325
0.5 , 1555, 26134
9 , 1555, 828
2.75 , 1555, 6269
9.5 , 1555, 1688
5 , 1555, 628
7 , 1555, 25689
58.25 , 1555, 1555
1.25 , 1556, 6346
7.25 , 1556, 23494
0.5 , 1556, 13953
7.75 , 1556, 1581
3.5 , 1556, 4008
2.25 , 1556, 19831
32.5 , 1556, 1556
11.5 , 1557, 12954
5.5 , 1557, 12543
5.5 , 1557, 2213
5 , 1557, 19621
12.25 , 1557, 13758
6.75 , 1557, 22046
6.75 , 1557, 8306
63.25 , 1557, 1557
1.75 , 1558, 1166
10 , 1558, 13856
5 , 1558, 29818
26.75 , 1558, 1558
7.5 , 1559, 18333
8 , 1559, 13862
11.25 , 1559, 14361
2.25 , 1559, 16438
10.75 , 1559, 1807
8.5 , 1559, 22435
6 , 1559, 12789
3.5 , 1559, 1545
5.75 , 1559, 28812
2.25 , 1559, 806
8.25 , 1559, 21267
84 , 1559, 1559
12.25 , 1560, 21912
22.25 , 1560, 1560
12.25 , 1561, 24500
5.25 , 1561, 13777
1.75 , 1561, 25012
29.25 , 1561, 1561
6 , 1562, 3276
3.25 , 1562, 10813
11.25 , 1562, 22048
10.25 , 1562, 15297
10.75 , 1562, 8942
51.5 , 1562, 1562
7.5 , 1563, 1166
2.75 , 1563, 18710
4.25 , 1563, 10146
12 , 1563, 4779
9 , 1563, 18368
5.25 , 1563, 21852
10.75 , 1563, 10844
0.5 , 1563, 26506
1.25 , 1563, 5725
63.25 , 1563, 1563
5.5 , 1564, 1
8.5 , 1564, 27421
9 , 1564, 18663
4.5 , 1564, 21400
0.75 , 1564, 29120
10.5 , 1564, 3345
12.25 , 1564, 16530
8 , 1564, 8537
10.5 , 1564, 15942
10.25 , 1564, 5710
2.5 , 1564, 594
92.25 , 1564, 1564
11.75 , 1565, 13986
3.25 , 1565, 24981
4.75 , 1565, 22494
2 , 1565, 1154
1.5 , 1565, 16806
8.25 , 1565, 10369
3.25 , 1565, 6718
1.75 , 1565, 4242
0.5 , 1565, 1821
5.5 , 1565, 26932
8.75 , 1565, 6625
61.25 , 1565, 1565
0.5 , 1566, 9093
1.5 , 1566, 4276
11.75 , 1566, 2986
9 , 1566, 21422
32.75 , 1566, 1566
9 , 1567, 7793
5.75 , 1567, 19882
8.25 , 1567, 25141
11.25 , 1567, 8573
7 , 1567, 18179
51.25 , 1567, 1567
4 , 1568, 11060
5.75 , 1568, 20986
0.5 , 1568, 9886
20.25 , 1568, 1568
0.75 , 1569, 6136
6.5 , 1569, 7947
10.5 , 1569, 19315
27.75 , 1569, 1569
1 , 1570, 28341
11.5 , 1570, 2194
3.75 , 1570, 3253
10.75 , 1570, 1881
3.5 , 1570, 8278
40.5 , 1570, 1570
2.25 , 1571, 27862
8.25 , 1571, 535
9.75 , 1571, 19658
9.5 , 1571, 22577
2.75 , 1571, 11090
4.25 , 1571, 21705
46.75 , 1571, 1571
3.25 , 1572, 16876
9.75 , 1572, 9321
2.75 , 1572, 393
7.5 , 1572, 8369
10.5 , 1572, 1460
4.75 , 1572, 6986
7.75 , 1572, 8465
9 , 1572, 21788
6 , 1572, 6745
71.25 , 1572, 1572
5 , 1573, 145
0.5 , 1573, 4933
3 , 1573, 5945
3.5 , 1573, 18425
4.5 , 1573, 14815
9.5 , 1573, 14275
12.25 , 1573, 13467
7.25 , 1573, 14068
9.5 , 1573, 42
1.5 , 1573, 21231
66.5 , 1573, 1573
12.25 , 1574, 9659
2.5 , 1574, 15487
7.25 , 1574, 2059
8 , 1574, 11374
8.25 , 1574, 8308
11.75 , 1574, 291
7 , 1574, 2369
9.25 , 1574, 15787
4.75 , 1574, 14981
8.25 , 1574, 299
89.25 , 1574, 1574
1.75 , 1575, 1789
9.5 , 1575, 28757
5 , 1575, 7187
1.25 , 1575, 16202
5 , 1575, 13956
32.5 , 1575, 1575
11.75 , 1576, 27871
10.75 , 1576, 16932
32.5 , 1576, 1576
12 , 1577, 12018
11 , 1577, 2481
3 , 1577, 975
3.25 , 1577, 20773
11 , 1577, 20718
50.25 , 1577, 1577
1.5 , 1578, 23888
11.5 , 1578, 1578
3.75 , 1579, 26159
0.75 , 1579, 565
10.25 , 1579, 7945
11.5 , 1579, 15107
8.25 , 1579, 4143
7 , 1579, 24472
2 , 1579, 4757
8.25 , 1579, 7377
11 , 1579, 27521
8 , 1579, 13141
5.25 , 1579, 15077
86 , 1579, 1579
12 , 1580, 28082
7.25 , 1580, 9196
10.75 , 1580, 11671
5.5 , 1580, 25555
9 , 1580, 22853
2.5 , 1580, 19194
9.25 , 1580, 15680
2.25 , 1580, 19515
7.5 , 1580, 13898
10.25 , 1580, 5754
11.25 , 1580, 14225
97.5 , 1580, 1580
11.25 , 1581, 27773
2 , 1581, 296
11 , 1581, 12030
11.25 , 1581, 6836
45.5 , 1581, 1581
4.5 , 1582, 19711
14.5 , 1582, 1582
10 , 1583, 26216
5.25 , 1583, 3678
9 , 1583, 24627
5.5 , 1583, 27817
1.75 , 1583, 23863
41.5 , 1583, 1583
11 , 1584, 28211
9.75 , 1584, 24446
1.5 , 1584, 14184
32.25 , 1584, 1584
10.25 , 1585, 20968
2.5 , 1585, 18013
0.75 , 1585, 16488
10.75 , 1585, 3244
12 , 1585, 24688
4 , 1585, 23422
50.25 , 1585, 1585
6 , 1586, 2170
11.5 , 1586, 21993
6.75 , 1586, 7913
7.75 , 1586, 23933
11.5 , 1586, 559
6 , 1586, 11545
2.5 , 1586, 736
3.25 , 1586, 5635
10 , 1586, 5510
2 , 1586, 4920
8 , 1586, 5575
85.25 , 1586, 1586
10.75 , 1587, 9985
4.5 , 1587, 1364
8 , 1587, 14023
5.25 , 1587, 23443
12 , 1587, 22824
50.5 , 1587, 1587
1.5 , 1588, 17824
3 , 1588, 19019
11.25 , 1588, 28959
1.75 , 1588, 1344
2.75 , 1588, 25988
2 , 1588, 27339
1 , 1588, 23735
7.25 , 1588, 19602
12 , 1588, 1426
52.5 , 1588, 1588
6.75 , 1589, 5717
5.5 , 1589, 11725
7.25 , 1589, 910
7.25 , 1589, 19021
36.75 , 1589, 1589
11.5 , 1590, 12921
1.5 , 1590, 14200
23 , 1590, 1590
3 , 1591, 21541
9.5 , 1591, 16380
11.75 , 1591, 8907
11.25 , 1591, 23280
12 , 1591, 4704
57.5 , 1591, 1591
10.75 , 1592, 267
1.75 , 1592, 28518
0.75 , 1592, 25108
2 , 1592, 24583
5 , 1592, 3737
30.25 , 1592, 1592
2.5 , 1593, 1588
5.75 , 1593, 27108
12 , 1593, 27435
9.75 , 1593, 763
4.5 , 1593, 19303
1.75 , 1593, 23815
1 , 1593, 15517
3 , 1593, 7719
4.25 , 1593, 23572
54.5 , 1593, 1593
4.5 , 1594, 2326
10 , 1594, 5748
3.5 , 1594, 1114
2.75 , 1594, 2195
6 , 1594, 783
6 , 1594, 25227
8.25 , 1594, 13427
6.25 , 1594, 272
2 , 1594, 15859
59.25 , 1594, 1594
6 , 1595, 12544
16 , 1595, 1595
2.75 , 1596, 12422
5.75 , 1596, 20796
11.75 , 1596, 22824
4.25 , 1596, 18103
3.75 , 1596, 90
6 , 1596, 412
8.5 , 1596, 8456
5.25 , 1596, 15317
12 , 1596, 3547
10.5 , 1596, 2041
80.5 , 1596, 1596
8.75 , 1597, 24208
3.25 , 1597, 10821
12.25 , 1597, 13240
10 , 1597, 27134
7.5 , 1597, 16866
11 , 1597, 27702
0.75 , 1597, 966
9 , 1597, 6046
72.5 , 1597, 1597
4.25 , 1598, 23747
5.25 , 1598, 27291
12 , 1598, 16268
6 , 1598, 620
6.75 , 1598, 11550
0.5 , 1598, 1658
9.75 , 1598, 8181
2.75 , 1598, 17217
7.25 , 1598, 14207
64.5 , 1598, 1598
9.75 , 1599, 20830
9.75 , 1599, 14289
4 , 1599, 1961
12.25 , 1599, 12697
45.75 , 1599, 1599
6 , 1600, 709
8.75 , 1600, 26195
0.25 , 1600, 262
3.25 , 1600, 15552
28.25 , 1600, 1600
8.5 , 1601, 25714
8.75 , 1601, 22932
2 , 1601, 26411
6 , 1601, 12399
6.75 , 1601, 4892
42 , 1601, 1601
7.75 , 1602, 8463
9.5 , 1602, 19411
10.5 , 1602, 28228
37.75 , 1602, 1602
5.25 , 1603, 20119
4 , 1603, 22877
11.25 , 1603, 7994
0.75 , 1603, 4804
10 , 1603, 7722
9.5 , 1603, 5900
0.75 , 1603, 2616
10.25 , 1603, 26147
3 , 1603, 599
10.5 , 1603, 13105
6.5 , 1603, 21664
81.75 , 1603, 1603
7.75 , 1604, 19395
0.25 , 1604, 16026
10.75 , 1604, 1273
12.25 , 1604, 697
4.75 , 1604, 26396
1.75 , 1604, 500
12 , 1604, 16037
59.5 , 1604, 1604
2 , 1605, 29115
12 , 1605, 1605
4.5 , 1606, 7226
3 , 1606, 13657
6.25 , 1606, 553
6.25 , 1606, 17494
7.25 , 1606, 24634
8 , 1606, 15441
2.25 , 1606, 28047
47.5 , 1606, 1606
7 , 1607, 7980
0.25 , 1607, 22992
5 , 1607, 11607
8 , 1607, 6533
3.25 , 1607, 13650
8.25 , 1607, 20931
9 , 1607, 1853
11 , 1607, 9995
2 , 1607, 9427
1.75 , 1607, 29551
12 , 1607, 13510
0.75 , 1607, 10230
78.25 , 1607, 1607
1.5 , 1608, 9004
4 , 1608, 23874
3.25 , 1608, 3403
9.25 , 1608, 22384
1.5 , 1608, 1185
9 , 1608, 320
10.75 , 1608, 19735
6 , 1608, 8822
9.25 , 1608, 21158
0.5 , 1608, 21888
0.75 , 1608, 2763
65.75 , 1608, 1608
10.5 , 1609, 88
11 , 1609, 21639
8.75 , 1609, 21676
7.75 , 1609, 1482
8.25 , 1609, 6973
7.25 , 1609, 4033
7.75 , 1609, 20101
8 , 1609, 12493
5 , 1609, 18588
0.75 , 1609, 14999
5.5 , 1609, 2140
1.5 , 1609, 22113
92 , 1609, 1609
12.25 , 1610, 20932
4.75 , 1610, 15806
8.75 , 1610, 11674
9 , 1610, 22356
4.75 , 1610, 3156
5.5 , 1610, 4321
12 , 1610, 4153
3.75 , 1610, 6780
10.25 , 1610, 17092
9.75 , 1610, 26398
5.75 , 1610, 14665
96.5 , 1610, 1610
6.5 , 1611, 5728
11 , 1611, 27866
6 , 1611, 11142
3.5 , 1611, 18796
7.5 , 1611, 13757
44.5 , 1611, 1611
8.25 , 1612, 14390
3 , 1612, 19873
0.75 , 1612, 10586
11 , 1612, 3074
3 , 1612, 24775
36 , 1612, 1612
2.5 , 1613, 24040
10.75 , 1613, 2654
10.75 , 1613, 22996
0.75 , 1613, 22868
1.25 , 1613, 23418
9.75 , 1613, 27938
5.25 , 1613, 11549
11.5 , 1613, 461
62.5 , 1613, 1613
6.75 , 1614, 20232
16.75 , 1614, 1614
8.5 , 1615, 10336
11.25 , 1615, 24966
11.75 , 1615, 20995
12.25 , 1615, 23090
5.5 , 1615, 11907
9.25 , 1615, 8624
9.75 , 1615, 3510
78.25 , 1615, 1615
5 , 1616, 14746
0.75 , 1616, 19004
15.75 , 1616, 1616
11.25 , 1617, 2445
8.5 , 1617, 15702
2.5 , 1617, 23430
3.75 , 1617, 9467
11.25 , 1617, 2439
6 , 1617, 12329
2.75 , 1617, 27230
1.25 , 1617, 9594
57.25 , 1617, 1617
4.5 , 1618, 28424
5.25 , 1618, 22519
19.75 , 1618, 1618
5.25 , 1619, 26418
3 , 1619, 14203
6.5 , 1619, 24114
4.75 , 1619, 2286
1 , 1619, 12175
9.75 , 1619, 22056
9.75 , 1619, 25262
2.5 , 1619, 23599
4.25 , 1619, 13168
5.75 , 1619, 15051
